reference	Homo_sapiens	Gorilla_gorilla	Macaca_mulatta	Nomascus_leucogenys	Pan_troglodytes	Pongo_abelii
Homo_sapiens	ENSG00000168090	-	ENSMMUG00000013440	ENSNLEG00000011368	gene16058	gene_COPS6	
Homo_sapiens	ENSG00000163032	ENSG00000163032_7728_M	ENSMMUG00000040529	ENSNLEG00000001537	gene4006	gene_VSNL1	
Homo_sapiens	ENSG00000111796	ENSGGOG00000005970_10223_M	ENSMMUG00000044047	ENSNLEG00000032753	gene23958	gene_KLRB1	
Homo_sapiens	ENSG00000055957	ENSGGOG00000005722_16836_P	ENSMMUG00000014520	ENSNLEG00000007188	gene7297	gene_ITIH1	
Homo_sapiens	ENSG00000197580	ENSGGOG00000011413_4595_P	ENSMMUG00000015249	ENSNLEG00000036150	gene23351	gene_BCO2	
Homo_sapiens	ENSG00000163530	ENSGGOG00000040863_11636_M	ENSMMUG00000022112	ENSNLEG00000004020	gene7729	gene_DPPA2	
Homo_sapiens	ENSG00000106128	ENSGGOG00000001291_20249_P	ENSMMUG00000011764	ENSNLEG00000015214	gene15257	gene_GHRHR	
Homo_sapiens	ENSG00000139636	ENSGGOG00000028106_13629_P	ENSMMUG00000012769	ENSNLEG00000017843	gene24578	gene_LMBR1L	
Homo_sapiens	ENSG00000133115	ENSGGOG00000011813_10881_M	ENSMMUG00000002107	-	gene25964	gene_STOML3	
Homo_sapiens	ENSG00000183508	ENSGGOG00000038013_2890_P	ENSMMUG00000004907	ENSNLEG00000035910	gene1922	gene_FAM46C	
Homo_sapiens	ENSG00000175336	ENSGGOG00000006142_9300_P	ENSG00000175336-1204-M	ENSNLEG00000017492	gene24319	gene_APOF	
Homo_sapiens	ENSG00000283597	ENSGGOG00000026252_2344_M	ENSMMUG00000043903	ENSNLEG00000000811	gene29289	gene_FAM169B	
Homo_sapiens	ENSG00000103066	ENSGGOG00000001557_4830_P	ENSMMUG00000010147	ENSNLEG00000005168	gene30306	gene_PLA2G15	
Homo_sapiens	ENSG00000163347	ENSG00000163347_7740_M	ENSMMUG00000001915	ENSNLEG00000006737	gene8676	gene_CLDN1	
Homo_sapiens	ENSG00000164169	ENSGGOG00000013668_18242_M	ENSMMUG00000004979	ENSNLEG00000005657	gene10220	gene_PRMT9	
Homo_sapiens	ENSG00000255104	ENSG00000187607_7710_P	ENSMMUG00000002354	ENSNLEG00000014652	gene31897	gene_ZNF286A	
Homo_sapiens	ENSG00000070269	ENSG00000070269_7743_P	ENSMMUG00000020885	ENSNLEG00000012964	gene27157	gene_TMEM260	
Homo_sapiens	ENSG00000104974	ENSGGOG00000013781_11079_P	ENSMMUG00000046629	-	gene35203	gene_LOC100459988	
Homo_sapiens	ENSG00000145779	ENSG00000145779_7744_P	ENSMMUG00000017684	ENSNLEG00000011925	gene11524	gene_TNFAIP8	
Homo_sapiens	ENSG00000257923	ENSGGOG00000016960_8465_M	ENSMMUG00000021461	ENSNLEG00000008310	gene16143	gene_CUX1	
Homo_sapiens	ENSG00000197632	ENSGGOG00000025667_2708_P	ENSMMUG00000016617	ENSG00000197632-1222-M	gene33281	gene_SERPINB2	
Homo_sapiens	ENSG00000120805	ENSGGOG00000010788_511_M	ENSMMUG00000031610	ENSNLEG00000006223	gene25191	gene_ARL1	
Homo_sapiens	ENSG00000272305	-	-	-	-	-	
Homo_sapiens	ENSG00000176009	ENSG00000176009_7749_M	ENSMMUG00000001997	ENSNLEG00000017548	gene21800	gene_ASCL3	
Homo_sapiens	ENSG00000135519	ENSGGOG00000001559_15593_M	ENSMMUG00000011097	ENSNLEG00000017827	gene24567	gene_KCNH3	
Homo_sapiens	ENSG00000178922	ENSGGOG00000012782_8155_M	ENSMMUG00000023675	ENSNLEG00000027857	gene933	gene_HYI	
Homo_sapiens	ENSG00000049759	ENSG00000049759_7752_P	ENSMMUG00000006616	ENSNLEG00000008123	gene33206	gene_NEDD4L	
Homo_sapiens	ENSG00000185238	ENSG00000185238_7753_P	ENSMMUG00000010719	ENSNLEG00000017813	gene21953	gene_PRMT3	
Homo_sapiens	ENSG00000003756	ENSGGOG00000014490_10658_P	ENSMMUG00000004921	ENSNLEG00000006943	gene7200	gene_RBM5	
Homo_sapiens	ENSG00000149503	ENSGGOG00000014193_16470_P	ENSMMUG00000004420	ENSNLEG00000003380	gene22539	gene_INCENP	
Homo_sapiens	ENSG00000179088	ENSGGOG00000006554_21102_M	ENSMMUG00000046226	ENSNLEG00000006413	gene25222	gene_C12H12orf42	
Homo_sapiens	ENSG00000170027	ENSG00000170027_7757_P	ENSMMUG00000004125	ENSG00000170027-1239-P	gene15764	gene_YWHAG	
Homo_sapiens	ENSG00000137674	ENSGGOG00000003314_6937_M	ENSMMUG00000011013	ENSNLEG00000007169	gene23243	gene_MMP20	
Homo_sapiens	ENSG00000131269	ENSG00000131269_7761_M	ENSMMUG00000015619	ENSNLEG00000001065	gene38512	gene_ABCB7	
Homo_sapiens	ENSG00000115504	ENSGGOG00000034917_21648_M	ENSMMUG00000016668	ENSNLEG00000009764	gene4508	gene_EHBP1	
Homo_sapiens	ENSG00000183971	ENSGGOG00000008575_15637_P	ENSMMUG00000020017	ENSG00000183971-1249-M	gene29460	gene_NPW	
Homo_sapiens	ENSG00000176200	ENSG00000176200-5530-P	ENSG00000176200-1232-M	ENSG00000176200-1250-P	gene22447	gene_LOC100432925	
Homo_sapiens	ENSG00000156510	ENSG00000156510_7762_M	ENSMMUG00000003849	ENSNLEG00000026747	gene20604	gene_HKDC1	
Homo_sapiens	ENSG00000102312	ENSGGOG00000004796_11132_P	ENSMMUG00000018895	ENSNLEG00000007822	gene38170	gene_PORCN	
Homo_sapiens	ENSG00000149124	ENSGGOG00000004119_18727_M	ENSMMUG00000011718	ENSNLEG00000013053	gene22424	gene_GLYAT	
Homo_sapiens	ENSG00000188389	ENSGGOG00000014312_17902_M	ENSMMUG00000008592	ENSNLEG00000007780	gene6561	gene_PDCD1	
Homo_sapiens	ENSG00000069943	ENSGGOG00000009248_1981_P	ENSMMUG00000010797	ENSNLEG00000006602	gene28598	gene_PIGB	
Homo_sapiens	ENSG00000124587	ENSGGOG00000013578_428_M	ENSMMUG00000001394	ENSNLEG00000004606	gene13576	gene_PEX6	
Homo_sapiens	ENSG00000162231	-	ENSMMUG00000000188	ENSNLEG00000004123	gene22577	gene_NXF1	
Homo_sapiens	ENSG00000070366	ENSGGOG00000017156_16661_M	ENSMMUG00000023161	ENSNLEG00000017171	gene30812	gene_SMG6	
Homo_sapiens	ENSG00000164871	ENSGGOG00000016364_16350_P	ENSMMUG00000007467	ENSNLEG00000000419	-	gene_LOC100435041	
Homo_sapiens	ENSG00000185513	ENSG00000185513-5538-P	ENSMMUG00000006738	ENSNLEG00000006529	gene36033	gene_L3MBTL1	
Homo_sapiens	ENSG00000110958	ENSGGOG00000043565_11928_P	ENSMMUG00000013766	ENSNLEG00000017454	gene24306	gene_PTGES3	
Homo_sapiens	ENSG00000133401	ENSGGOG00000022358_15516_M	ENSMMUG00000013954	ENSNLEG00000014024	gene11275	gene_PDZD2	
Homo_sapiens	ENSG00000138622	-	ENSMMUG00000016564	ENSNLEG00000014219	gene28877	gene_HCN4	
Homo_sapiens	ENSG00000118515	ENSG00000118515_7776_M	ENSMMUG00000008140	ENSNLEG00000014679	gene14453	gene_SGK1	
Homo_sapiens	ENSG00000117594	ENSGGOG00000006192_17451_P	ENSMMUG00000040879	ENSNLEG00000001713	gene3239	gene_HSD11B1	
Homo_sapiens	ENSG00000188833	ENSGGOG00000042923_6411_M	ENSMMUG00000019604	ENSNLEG00000009205	gene19889	gene_ENTPD8	
Homo_sapiens	ENSG00000204469	-	ENSMMUG00000005297	ENSNLEG00000006146	gene13264	gene_PRRC2A	
Homo_sapiens	ENSG00000144827	ENSGGOG00000015458_7411_P	ENSMMUG00000000696	ENSNLEG00000032524	gene7749	gene_ABHD10	
Homo_sapiens	ENSG00000131188	-	ENSG00000131188-1255-P	ENSG00000131188-1271-M	gene12274	gene_PRR7	
Homo_sapiens	ENSG00000066923	ENSGGOG00000016923_20246_M	ENSMMUG00000018405	ENSNLEG00000011569	gene16071	gene_STAG3	
Homo_sapiens	ENSG00000114853	ENSGGOG00000000433_15255_P	ENSMMUG00000021243	ENSNLEG00000005859	gene7010	gene_ZBTB47	
Homo_sapiens	ENSG00000185909	ENSGGOG00000006719_1360_P	ENSMMUG00000002833	ENSNLEG00000006819	gene7171	gene_KLHDC8B	
Homo_sapiens	ENSG00000129219	-	ENSMMUG00000005666	ENSNLEG00000017410	gene30899	gene_PLD2	
Homo_sapiens	ENSG00000179950	ENSG00000179950_7786_M	ENSMMUG00000013558	ENSNLEG00000002156	gene18342	gene_PUF60	
Homo_sapiens	ENSG00000185982	-	ENSG00000185982-1271-M	ENSNLEG00000009554	-	gene_DEFB128	
Homo_sapiens	ENSG00000223547	-	-	ENSNLEG00000035209	-	ENSG00000223547-1234-P	
Homo_sapiens	ENSG00000102387	ENSGGOG00000004463_12811_M	ENSMMUG00000021581	ENSNLEG00000007532	gene38663	gene_TAF7L	
Homo_sapiens	ENSG00000081051	ENSGGOG00000008625_16210_P	ENSMMUG00000003830	ENSNLEG00000007897	gene9415	gene_AFP	
Homo_sapiens	ENSG00000256463	-	ENSMMUG00000000286	ENSNLEG00000008217	gene33371	gene_SALL3	
Homo_sapiens	ENSG00000283632	ENSGGOG00000010717_16738_M	ENSMMUG00000018879	ENSNLEG00000001907	gene34718	gene_EXOC3L2	
Homo_sapiens	ENSG00000101638	ENSGGOG00000013794_16669_M	ENSMMUG00000002742	ENSNLEG00000011343	gene33095	gene_ST8SIA5	
Homo_sapiens	ENSG00000187118	ENSG00000187118_7794_P	ENSMMUG00000000055	ENSNLEG00000004066	gene6846	gene_CMC1	
Homo_sapiens	ENSG00000109917	ENSG00000109917_7796_M	ENSG00000109917-1278-M	ENSNLEG00000007330	gene23413	gene_ZPR1	
Homo_sapiens	ENSG00000106537	ENSG00000106537_7795_P	ENSMMUG00000017049	ENSNLEG00000016510	gene15069	gene_TSPAN13	
Homo_sapiens	ENSG00000015520	ENSGGOG00000027580_4179_M	ENSMMUG00000000782	ENSNLEG00000003753	gene15429	gene_NPC1L1	
Homo_sapiens	ENSG00000102239	ENSG00000102239_7800_P	ENSG00000102239-1284-P	ENSNLEG00000002740	gene39083	gene_BRS3	
Homo_sapiens	ENSG00000162520	-	ENSMMUG00000047454	ENSNLEG00000002901	gene713	gene_SYNC	
Homo_sapiens	ENSG00000124089	ENSGGOG00000028519_1016_P	ENSG00000124089-1285-M	ENSNLEG00000019230	gene36246	gene_MC3R	
Homo_sapiens	ENSG00000242252	ENSG00000242252_7802_P	ENSG00000242252-1293-P	ENSNLEG00000012409	gene2393	gene_BGLAP	
Homo_sapiens	ENSG00000162460	ENSGGOG00000015186_2537_P	ENSG00000162460-1294-P	ENSNLEG00000007645	gene301	gene_TMEM82	
Homo_sapiens	ENSG00000197721	ENSGGOG00000003466_10204_P	ENSMMUG00000040888	-	gene3214	gene_CR1L	
Homo_sapiens	ENSG00000187778	ENSG00000187778_7803_P	ENSMMUG00000011098	ENSNLEG00000017826	gene24566	gene_MCRS1	
Homo_sapiens	ENSG00000164692	ENSG00000164692_7805_M	ENSMMUG00000039654	ENSNLEG00000015449	gene15961	gene_COL1A2	
Homo_sapiens	ENSG00000101384	-	ENSMMUG00000018116	ENSNLEG00000014487	gene35574	gene_JAG1	
Homo_sapiens	ENSG00000100934	ENSGGOG00000001141_21685_P	ENSMMUG00000003184	ENSNLEG00000003954	gene26987	gene_SEC23A	
Homo_sapiens	ENSG00000248592	ENSG00000248592-5574-M	ENSMMUG00000014526	ENSG00000248592-1304-P	ENSG00000248592-1146-M	ENSG00000248592-1254-P	
Homo_sapiens	ENSG00000178965	-	ENSMMUG00000019493	ENSNLEG00000009534	gene1354	gene_ERICH3	
Homo_sapiens	ENSG00000131174	-	ENSMMUG00000015861	ENSNLEG00000034443	gene38536	gene_COX7B	
Homo_sapiens	ENSG00000173926	ENSG00000173926_7811_M	ENSMMUG00000021547	ENSNLEG00000012261	gene11586	gene_MARCH3	
Homo_sapiens	ENSG00000198130	ENSGGOG00000004988_13736_M	ENSMMUG00000007283	ENSNLEG00000006646	gene5909	gene_HIBCH	
Homo_sapiens	ENSG00000197430	ENSG00000197430_7813_M	ENSMMUG00000022497	ENSNLEG00000013398	gene20974	gene_OPALIN	
Homo_sapiens	ENSG00000117115	-	ENSMMUG00000001616	ENSNLEG00000007837	gene337	gene_PADI2	
Homo_sapiens	ENSG00000125356	ENSGGOG00000002327_11848_P	ENSMMUG00000032359	ENSNLEG00000030961	gene38884	gene_NDUFA1	
Homo_sapiens	ENSG00000270765	ENSGGOG00000015608_7948_P	ENSMMUG00000013142	ENSNLEG00000001268	gene31536	gene_GAS2L2	
Homo_sapiens	ENSG00000142449	ENSGGOG00000004780_12218_M	-	ENSNLEG00000001354	gene33708	gene_FBN3	
Homo_sapiens	ENSG00000197683	ENSGGOG00000000720_14679_M	ENSMMUG00000045755	ENSNLEG00000033841	gene36574	gene_LOC100450216	
Homo_sapiens	ENSG00000139865	-	ENSMMUG00000011316	ENSNLEG00000003944	gene26978	gene_TTC6	
Homo_sapiens	ENSG00000140374	ENSGGOG00000009032_6257_M	ENSMMUG00000011045	ENSNLEG00000008168	gene28957	gene_ETFA	
Homo_sapiens	ENSG00000079112	-	ENSMMUG00000020010	ENSNLEG00000002974	gene17873	gene_CDH17	
Homo_sapiens	ENSG00000145826	-	ENSMMUG00000001947	ENSNLEG00000008308	gene11712	gene_LECT2	
Homo_sapiens	ENSG00000187024	-	ENSMMUG00000016424	ENSNLEG00000017468	gene19595	gene_PTRH1	
Homo_sapiens	ENSG00000172409	ENSG00000172409_7824_P	ENSMMUG00000038007	ENSNLEG00000012809	gene22387	gene_CLP1	
Homo_sapiens	ENSG00000181195	ENSGGOG00000016266_15890_P	ENSMMUG00000006775	ENSNLEG00000001307	gene17515	gene_PENK	
Homo_sapiens	ENSG00000156222	ENSGGOG00000009389_9729_P	ENSMMUG00000016772	ENSNLEG00000011198	gene29111	gene_SLC28A1	
Homo_sapiens	ENSG00000122033	ENSGGOG00000041079_21650_M	ENSMMUG00000009030	ENSNLEG00000000343	gene25852	gene_MTIF3	
Homo_sapiens	ENSG00000100852	ENSG00000100852_7828_M	ENSMMUG00000016346	ENSNLEG00000003168	gene26916	gene_ARHGAP5	
Homo_sapiens	ENSG00000064201	ENSGGOG00000004838_15486_P	ENSMMUG00000001324	ENSNLEG00000002682	gene21547	gene_TSPAN32	
Homo_sapiens	ENSG00000105341	ENSGGOG00000013041_14634_M	ENSMMUG00000014348	ENSNLEG00000013614	gene34593	gene_DMAC2	
Homo_sapiens	ENSG00000145041	ENSG00000145041_7831_M	ENSMMUG00000004280	ENSNLEG00000007035	gene7238	gene_DCAF1	
Homo_sapiens	ENSG00000119812	ENSGGOG00000009556_21623_P	ENSMMUG00000010462	ENSNLEG00000016012	gene4227	gene_FAM98A	
Homo_sapiens	ENSG00000149548	ENSGGOG00000001506_15037_P	ENSMMUG00000006375	ENSNLEG00000007445	gene23608	gene_CCDC15	
Homo_sapiens	ENSG00000184271	ENSGGOG00000000227_8895_P	ENSMMUG00000044229	ENSNLEG00000017777	gene24514	gene_POU6F1	
Homo_sapiens	ENSG00000104852	-	ENSMMUG00000004928	ENSNLEG00000004899	gene34871	gene_SNRNP70	
Homo_sapiens	ENSG00000143797	ENSGGOG00000040459_1306_P	ENSMMUG00000021037	ENSNLEG00000013229	gene3914	gene_MBOAT2	
Homo_sapiens	ENSG00000078237	ENSGGOG00000028468_10994_P	ENSMMUG00000008548	ENSNLEG00000032254	gene23796	gene_TIGAR	
Homo_sapiens	ENSG00000183011	ENSGGOG00000015317_3150_M	ENSMMUG00000008178	ENSNLEG00000027601	gene31031	gene_NAA38	
Homo_sapiens	ENSG00000196437	ENSG00000196437_7837_M	ENSMMUG00000016168	ENSNLEG00000028287	gene34444	gene_ZNF569	
Homo_sapiens	ENSG00000129197	ENSGGOG00000002740_13485_P	ENSMMUG00000010468	ENSNLEG00000009055	gene30927	gene_RPAIN	
Homo_sapiens	ENSG00000130775	ENSGGOG00000009217_17964_P	ENSMMUG00000018170	ENSNLEG00000009697	gene613	gene_THEMIS2	
Homo_sapiens	ENSG00000185290	ENSG00000185290-5614-M	ENSMMUG00000030369	ENSG00000185290-1343-P	gene15561	gene_NUPR2	
Homo_sapiens	ENSG00000173166	ENSGGOG00000016399_3595_M	ENSMMUG00000000314	ENSNLEG00000007048	gene6056	gene_RAPH1	
Homo_sapiens	ENSG00000147123	ENSGGOG00000007861_5436_M	ENSMMUG00000042390	ENSNLEG00000003004	gene38130	gene_NDUFB11	
Homo_sapiens	ENSG00000158156	ENSG00000158156_7845_P	ENSG00000158156-1329-P	ENSNLEG00000009722	gene616	gene_XKR8	
Homo_sapiens	ENSG00000183747	ENSGGOG00000025725_4994_P	ENSG00000183747-1331-P	ENSG00000183747-1349-M	gene29799	ENSG00000183747-1300-M	
Homo_sapiens	ENSG00000163435	ENSG00000163435_7847_P	ENSMMUG00000001929	ENSNLEG00000032926	gene3068	gene_ELF3	
Homo_sapiens	ENSG00000119203	ENSG00000119203_7848_M	ENSMMUG00000018038	ENSNLEG00000013359	gene3923	gene_CPSF3	
Homo_sapiens	ENSG00000170788	ENSGGOG00000002717_13624_M	ENSMMUG00000048133	ENSNLEG00000010716	gene20782	gene_DYDC1	
Homo_sapiens	ENSG00000232838	ENSG00000232838_7850_P	ENSG00000232838-1334-P	ENSNLEG00000035580	gene35635	gene_PET117	
Homo_sapiens	ENSG00000006757	ENSGGOG00000005430_14671_M	ENSMMUG00000018194	ENSNLEG00000008610	gene37772	gene_PNPLA4	
Homo_sapiens	ENSG00000169214	ENSGGOG00000006560_10242_M	ENSMMUG00000016175	ENSNLEG00000018395	gene3764	gene_LOC100458835	
Homo_sapiens	ENSG00000228517	ENSG00000228517-920-M	ENSMMUG00000012619	ENSG00000228517-1598-M	ENSG00000228517-1549-M	ENSG00000228517-1655-M	
Homo_sapiens	ENSG00000162736	ENSG00000162736_7854_P	ENSMMUG00000021856	ENSNLEG00000013620	gene2532	gene_NCSTN	
Homo_sapiens	ENSG00000274276	-	-	-	-	-	
Homo_sapiens	ENSG00000108861	ENSG00000108861_7855_M	ENSMMUG00000002351	ENSNLEG00000005702	gene31083	gene_DUSP3	
Homo_sapiens	ENSG00000126883	ENSG00000126883_7857_P	ENSMMUG00000021724	ENSNLEG00000012614	gene19697	gene_NUP214	
Homo_sapiens	ENSG00000186298	ENSG00000186298_7858_M	ENSMMUG00000013664	ENSNLEG00000003186	gene25339	gene_PPP1CC	
Homo_sapiens	ENSG00000143384	ENSGGOG00000016154_14628_M	ENSMMUG00000008221	ENSNLEG00000009922	gene2131	gene_MCL1	
Homo_sapiens	ENSG00000167208	ENSGGOG00000042612_8686_M	ENSMMUG00000019869	ENSNLEG00000033286	gene30051	gene_SNX20	
Homo_sapiens	ENSG00000151150	-	ENSMMUG00000003589	ENSNLEG00000012150	gene20519	gene_ANK3	
Homo_sapiens	ENSG00000125498	-	-	ENSG00000125498-1361-M	gene39684	-	
Homo_sapiens	ENSG00000116473	ENSG00000116473_7863_P	ENSMMUG00000014486	ENSNLEG00000004018	gene1783	gene_RAP1A	
Homo_sapiens	ENSG00000068120	ENSGGOG00000010858_10776_P	ENSMMUG00000009886	ENSNLEG00000011586	gene31281	gene_COASY	
Homo_sapiens	ENSG00000133574	ENSGGOG00000002351_7901_P	ENSMMUG00000011386	ENSNLEG00000003833	gene16783	gene_GIMAP4	
Homo_sapiens	ENSG00000151376	ENSG00000151376_7867_M	ENSMMUG00000013055	ENSNLEG00000016167	gene23091	gene_ME3	
Homo_sapiens	ENSG00000083454	ENSG00000083454-5629-P	ENSMMUG00000023392	ENSG00000083454-1363-P	ENSG00000083454-1202-M	ENSG00000083454-1315-M	
Homo_sapiens	ENSG00000180353	ENSGGOG00000016791_14087_M	ENSMMUG00000013545	ENSNLEG00000000180	gene7863	gene_HCLS1	
Homo_sapiens	ENSG00000233024	-	-	ENSG00000233024-1612-P	-	-	
Homo_sapiens	ENSG00000244255	ENSGGOG00000002254_6111_P	ENSMMUG00000000729	ENSNLEG00000006427	ENSG00000244255-1208-P	ENSG00000244255-1322-P	
Homo_sapiens	ENSG00000088179	-	ENSMMUG00000005610	ENSNLEG00000000805	gene5227	gene_PTPN4	
Homo_sapiens	ENSG00000168214	ENSGGOG00000004582_5527_P	ENSMMUG00000015828	ENSNLEG00000016895	gene9110	gene_RBPJ	
Homo_sapiens	ENSG00000005469	ENSG00000005469_7873_M	ENSMMUG00000010787	ENSNLEG00000014961	gene15890	gene_CROT	
Homo_sapiens	ENSG00000173418	ENSG00000173418_7874_P	ENSMMUG00000007708	ENSNLEG00000028442	gene35670	gene_NAA20	
Homo_sapiens	ENSG00000167740	ENSGGOG00000002027_4499_P	ENSMMUG00000042657	ENSNLEG00000017315	gene30871	gene_LOC100447644	
Homo_sapiens	ENSG00000137809	ENSGGOG00000013093_14667_M	ENSMMUG00000004026	ENSNLEG00000013220	gene28817	gene_ITGA11	
Homo_sapiens	ENSG00000139318	ENSGGOG00000027241_21511_M	ENSMMUG00000006227	ENSNLEG00000028083	gene25050	gene_DUSP6	
Homo_sapiens	ENSG00000161642	ENSGGOG00000002658_3579_P	ENSMMUG00000016669	ENSNLEG00000017645	gene24395	gene_ZNF385A	
Homo_sapiens	ENSG00000163630	ENSG00000163630_7880_P	ENSMMUG00000023718	ENSNLEG00000011741	gene7397	gene_SYNPR	
Homo_sapiens	ENSG00000156011	ENSGGOG00000011093_17084_M	ENSMMUG00000016385	ENSNLEG00000003131	gene17116	ENSG00000156011-1342-M	
Homo_sapiens	ENSG00000112149	ENSGGOG00000006247_18872_P	ENSMMUG00000020289	ENSNLEG00000000924	gene12746	gene_CD83	
Homo_sapiens	ENSG00000174521	-	ENSMMUG00000029834	ENSNLEG00000014133	gene34548	gene_TTC9B	
Homo_sapiens	ENSG00000007047	ENSG00000007047_7883_P	ENSMMUG00000018672	ENSNLEG00000001909	gene34719	gene_MARK4	
Homo_sapiens	ENSG00000185940	ENSG00000185940_7884_P	-	ENSNLEG00000013307	gene21523	-	
Homo_sapiens	ENSG00000145715	-	ENSMMUG00000003245	ENSNLEG00000013467	gene10888	gene_RASA1	
Homo_sapiens	ENSG00000254126	ENSGGOG00000007451_10949_P	-	-	gene4970	-	
Homo_sapiens	ENSG00000182919	ENSG00000182919_7889_P	ENSMMUG00000011649	ENSNLEG00000007095	gene23172	gene_C11H11orf54	
Homo_sapiens	ENSG00000165733	ENSGGOG00000028401_2357_M	ENSMMUG00000001239	ENSNLEG00000015791	gene20332	gene_BMS1	
Homo_sapiens	ENSG00000183978	ENSGGOG00000016061_5426_M	-	ENSNLEG00000011824	gene31264	gene_COA3	
Homo_sapiens	ENSG00000176406	ENSGGOG00000006922_3838_P	ENSMMUG00000019407	ENSNLEG00000003836	gene18008	gene_RIMS2	
Homo_sapiens	ENSG00000180596	-	ENSG00000180596-1555-M	ENSNLEG00000027532	gene12864	gene_HIST1H2BC	
Homo_sapiens	ENSG00000249104	-	-	-	-	-	
Homo_sapiens	ENSG00000151689	ENSGGOG00000015605_8091_P	ENSMMUG00000007288	ENSNLEG00000006655	gene5910	gene_INPP1	
Homo_sapiens	ENSG00000236027	ENSGGOG00000028216_5916_P	ENSG00000236027-1379-P	ENSNLEG00000031615	gene23624	gene_PATE3	
Homo_sapiens	ENSG00000124818	ENSGGOG00000016636_1007_P	ENSMMUG00000013751	ENSNLEG00000004202	gene13670	gene_OPN5	
Homo_sapiens	ENSG00000031003	ENSGGOG00000025007_12379_M	ENSMMUG00000008009	ENSNLEG00000008593	gene11732	gene_FAM13B	
Homo_sapiens	ENSG00000130147	ENSGGOG00000013506_18171_P	ENSMMUG00000013808	ENSNLEG00000008547	gene6444	gene_SH3BP4	
Homo_sapiens	ENSG00000154358	-	ENSMMUG00000023096	ENSNLEG00000014265	gene3495	gene_OBSCN	
Homo_sapiens	ENSG00000121579	ENSG00000121579_7902_M	ENSMMUG00000016903	ENSNLEG00000004624	gene7785	gene_NAA50	
Homo_sapiens	ENSG00000261739	-	ENSMMUG00000019483	ENSNLEG00000032090	-	-	
Homo_sapiens	ENSG00000157870	ENSGGOG00000010282_567_P	ENSMMUG00000012380	ENSNLEG00000035876	gene55	gene_FAM213B	
Homo_sapiens	ENSG00000128342	ENSG00000128342_7904_M	ENSMMUG00000048630	ENSNLEG00000003520	gene37265	gene_LIF	
Homo_sapiens	ENSG00000081791	ENSGGOG00000013008_333_P	ENSMMUG00000006287	ENSNLEG00000009687	gene11885	gene_DELE1	
Homo_sapiens	ENSG00000150779	ENSGGOG00000041607_12880_M	ENSMMUG00000043558	ENSNLEG00000031701	gene23347	gene_TIMM8B	
Homo_sapiens	ENSG00000258728	ENSG00000258728-5670-M	ENSMMUG00000048888	ENSG00000258728-1412-M	ENSG00000258728-1246-P	ENSG00000258728-1369-M	
Homo_sapiens	ENSG00000181718	ENSG00000181718_7908_M	-	-	gene22321	-	
Homo_sapiens	ENSG00000175063	ENSG00000175063_7909_P	ENSMMUG00000021023	ENSNLEG00000006777	gene36099	gene_UBE2C	
Homo_sapiens	ENSG00000100209	ENSGGOG00000017121_2621_P	ENSMMUG00000020489	ENSNLEG00000002360	gene37229	gene_HSCB	
Homo_sapiens	ENSG00000080031	ENSGGOG00000009047_16682_M	ENSMMUG00000028717	ENSNLEG00000010869	gene35228	gene_PTPRH	
Homo_sapiens	ENSG00000155506	ENSG00000155506_7912_P	ENSMMUG00000009411	ENSNLEG00000016588	gene12030	gene_LARP1	
Homo_sapiens	ENSG00000090612	ENSGGOG00000040111_20445_P	ENSMMUG00000009789	ENSNLEG00000012485	gene25702	gene_ZNF268	
Homo_sapiens	ENSG00000107295	ENSG00000107295_7915_M	ENSMMUG00000011704	ENSNLEG00000017566	gene18552	gene_SH3GL2	
Homo_sapiens	ENSG00000173068	ENSG00000173068_7914_P	ENSMMUG00000001141	ENSNLEG00000017578	gene18548	gene_BNC2	
Homo_sapiens	ENSG00000261652	ENSGGOG00000040432_5554_P	ENSMMUG00000029638	ENSNLEG00000029216	gene28601	gene_C15H15orf65	
Homo_sapiens	ENSG00000221968	ENSGGOG00000012388_19882_M	ENSMMUG00000000328	ENSNLEG00000003139	gene22532	gene_FADS3	
Homo_sapiens	ENSG00000286070	ENSG00000286070-5683-M	ENSMMUG00000020999	-	gene37156	ENSG00000286070-1380-P	
Homo_sapiens	ENSG00000107863	-	ENSMMUG00000040616	ENSNLEG00000016714	gene20166	gene_ARHGAP21	
Homo_sapiens	ENSG00000203972	ENSGGOG00000016677_2488_P	ENSMMUG00000046051	ENSNLEG00000031402	gene13679	gene_GLYATL3	
Homo_sapiens	ENSG00000130055	ENSGGOG00000001740_10474_P	ENSMMUG00000013943	ENSNLEG00000000893	gene38419	gene_GDPD2	
Homo_sapiens	ENSG00000111846	-	ENSMMUG00000020132	ENSNLEG00000000512	gene12687	gene_GCNT2	
Homo_sapiens	ENSG00000131055	ENSGGOG00000009052_17782_P	ENSMMUG00000007383	ENSNLEG00000009628	gene35819	gene_LOC100448759	
Homo_sapiens	ENSG00000036530	ENSG00000036530_7924_P	ENSMMUG00000000100	ENSNLEG00000000825	gene27700	gene_LOC100440873	
Homo_sapiens	ENSG00000278057	ENSGGOG00000004188_11917_M	ENSMMUG00000006167	ENSNLEG00000013808	gene39299	gene_TEX28	
Homo_sapiens	ENSG00000101639	ENSGGOG00000003293_7983_M	-	ENSNLEG00000009120	gene32726	gene_CEP192	
